,Date,Open,High,Low,Close,Adj Close,Volume
318,2016-04-08,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000
319,2016-04-11,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000
320,2016-04-12,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000
321,2016-04-13,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000
322,2016-04-14,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000
323,2016-04-15,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000
324,2016-04-18,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000
325,2016-04-19,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000
326,2016-04-20,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000
327,2016-04-21,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000
328,2016-04-22,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000
329,2016-04-25,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000
330,2016-04-26,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000
331,2016-04-27,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000
332,2016-04-28,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000
333,2016-04-29,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000
334,2016-05-02,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000
335,2016-05-03,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000
336,2016-05-04,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000
337,2016-05-05,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000
338,2016-05-06,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000
339,2016-05-09,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000
340,2016-05-10,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000
341,2016-05-11,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000
342,2016-05-12,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000
343,2016-05-13,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000
344,2016-05-16,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000
345,2016-05-17,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000
346,2016-05-18,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000
347,2016-05-19,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000
348,2016-05-20,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000
349,2016-05-23,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000
350,2016-05-24,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000
351,2016-05-25,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000
352,2016-05-26,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000
353,2016-05-27,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000
354,2016-05-31,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000
355,2016-06-01,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000
356,2016-06-02,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000
357,2016-06-03,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000
358,2016-06-06,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000
359,2016-06-07,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000
360,2016-06-08,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000
361,2016-06-09,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000
362,2016-06-10,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000
363,2016-06-13,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000
364,2016-06-14,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000
365,2016-06-15,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000
366,2016-06-16,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000
367,2016-06-17,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000
368,2016-06-20,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000
369,2016-06-21,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000
370,2016-06-22,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000
371,2016-06-23,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000
372,2016-06-24,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000
373,2016-06-27,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000
374,2016-06-28,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000
375,2016-06-29,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000
376,2016-06-30,2073.169922,2098.939941,2070.0,2098.860107,2098.860107,4622820000
377,2016-07-01,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000
378,2016-07-05,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000
379,2016-07-06,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000
380,2016-07-07,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000
381,2016-07-08,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000
382,2016-07-11,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000
383,2016-07-12,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000
384,2016-07-13,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000
385,2016-07-14,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000
386,2016-07-15,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000
387,2016-07-18,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000
388,2016-07-19,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000
389,2016-07-20,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000
390,2016-07-21,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000
391,2016-07-22,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000
392,2016-07-25,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000
393,2016-07-26,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000
394,2016-07-27,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000
395,2016-07-28,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000
396,2016-07-29,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000
397,2016-08-01,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000
398,2016-08-02,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000
399,2016-08-03,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000
400,2016-08-04,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000
401,2016-08-05,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000
402,2016-08-08,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000
403,2016-08-09,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000
404,2016-08-10,2182.810059,2183.409912,2172.0,2175.48999,2175.48999,3254950000
405,2016-08-11,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000
406,2016-08-12,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000
407,2016-08-15,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000
408,2016-08-16,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000
409,2016-08-17,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000
410,2016-08-18,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000
411,2016-08-19,2184.23999,2185.0,2175.129883,2183.870117,2183.870117,3084800000
412,2016-08-22,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000
413,2016-08-23,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000
414,2016-08-24,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000
415,2016-08-25,2173.290039,2179.0,2169.73999,2172.469971,2172.469971,2969310000
416,2016-08-26,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000
417,2016-08-29,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000
418,2016-08-30,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000
419,2016-08-31,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000
420,2016-09-01,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000
421,2016-09-02,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000
422,2016-09-06,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000
423,2016-09-07,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000
424,2016-09-08,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000
425,2016-09-09,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000
426,2016-09-12,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000
427,2016-09-13,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000
428,2016-09-14,2127.860107,2141.330078,2119.899902,2125.77002,2125.77002,3664100000
429,2016-09-15,2125.360107,2151.310059,2122.360107,2147.26001,2147.26001,3373720000
430,2016-09-16,2146.47998,2146.47998,2131.199951,2139.159912,2139.159912,5014360000
431,2016-09-19,2143.98999,2153.610107,2135.909912,2139.120117,2139.120117,3141820000
432,2016-09-20,2145.939941,2150.800049,2139.169922,2139.76001,2139.76001,3117380000
433,2016-09-21,2144.580078,2165.110107,2139.570068,2163.120117,2163.120117,3685450000
434,2016-09-22,2170.939941,2179.98999,2170.939941,2177.179932,2177.179932,3523860000
435,2016-09-23,2173.290039,2173.75,2163.969971,2164.689941,2164.689941,3289860000
436,2016-09-26,2158.540039,2158.540039,2145.040039,2146.100098,2146.100098,3199910000
437,2016-09-27,2146.040039,2161.129883,2141.550049,2159.929932,2159.929932,3414090000
438,2016-09-28,2161.850098,2172.399902,2151.790039,2171.370117,2171.370117,3860390000
439,2016-09-29,2168.899902,2172.669922,2145.199951,2151.129883,2151.129883,4215620000
440,2016-09-30,2156.51001,2175.300049,2156.51001,2168.27002,2168.27002,4158800000
441,2016-10-03,2164.330078,2164.409912,2154.77002,2161.199951,2161.199951,3113850000
442,2016-10-04,2163.370117,2165.459961,2144.01001,2150.48999,2150.48999,3716100000
443,2016-10-05,2155.149902,2163.949951,2155.149902,2159.72998,2159.72998,3883710000
444,2016-10-06,2158.219971,2162.929932,2150.280029,2160.77002,2160.77002,3438040000
445,2016-10-07,2164.189941,2165.860107,2144.850098,2153.73999,2153.73999,3578770000
446,2016-10-10,2160.389893,2169.600098,2160.389893,2163.659912,2163.659912,2881970000
447,2016-10-11,2161.350098,2161.560059,2128.840088,2136.72998,2136.72998,3393060000
448,2016-10-12,2137.669922,2145.360107,2132.77002,2139.179932,2139.179932,2959510000
449,2016-10-13,2130.26001,2138.189941,2114.719971,2132.550049,2132.550049,3538030000
450,2016-10-14,2139.679932,2149.189941,2132.97998,2132.97998,2132.97998,3187910000
451,2016-10-17,2132.949951,2135.610107,2124.429932,2126.5,2126.5,2832440000
452,2016-10-18,2138.310059,2144.379883,2135.48999,2139.600098,2139.600098,3172940000
453,2016-10-19,2140.810059,2148.439941,2138.149902,2144.290039,2144.290039,3364990000
454,2016-10-20,2142.51001,2147.179932,2133.439941,2141.340088,2141.340088,3339320000
455,2016-10-21,2139.429932,2142.629883,2130.090088,2141.159912,2141.159912,3456390000
456,2016-10-24,2148.5,2154.790039,2146.909912,2151.330078,2151.330078,3359950000
457,2016-10-25,2149.719971,2151.439941,2141.929932,2143.159912,2143.159912,3756200000
458,2016-10-26,2136.969971,2145.72998,2131.590088,2139.429932,2139.429932,3778120000
459,2016-10-27,2144.060059,2147.129883,2132.52002,2133.040039,2133.040039,4209400000
460,2016-10-28,2132.22998,2140.719971,2119.360107,2126.409912,2126.409912,4028270000
461,2016-10-31,2129.780029,2133.25,2125.530029,2126.149902,2126.149902,3926560000
462,2016-11-01,2128.679932,2131.449951,2097.850098,2111.719971,2111.719971,4539190000
463,2016-11-02,2109.429932,2111.76001,2094.0,2097.939941,2097.939941,4289120000
464,2016-11-03,2098.800049,2102.560059,2085.22998,2088.659912,2088.659912,3892100000
465,2016-11-04,2083.790039,2099.070068,2083.790039,2085.179932,2085.179932,3841910000
466,2016-11-07,2100.590088,2132.0,2100.590088,2131.52002,2131.52002,3739720000
467,2016-11-08,2129.919922,2146.870117,2123.560059,2139.560059,2139.560059,3921850000
468,2016-11-09,2131.560059,2170.100098,2125.350098,2163.26001,2163.26001,6267590000
469,2016-11-10,2167.48999,2182.300049,2151.169922,2167.47998,2167.47998,6458450000
470,2016-11-11,2162.709961,2165.919922,2152.48999,2164.449951,2164.449951,4993990000
471,2016-11-14,2165.639893,2171.360107,2156.080078,2164.199951,2164.199951,5373670000
472,2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4548110000
473,2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3847900000
474,2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3811730000
475,2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,2181.899902,3580900000
476,2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3611500000
477,2016-11-22,2201.560059,2204.800049,2194.51001,2202.939941,2202.939941,3960520000
478,2016-11-23,2198.550049,2204.719971,2194.51001,2204.719971,2204.719971,3419850000
479,2016-11-25,2206.27002,2213.350098,2206.27002,2213.350098,2213.350098,1584590000
480,2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3515100000
481,2016-11-29,2200.76001,2210.459961,2198.149902,2204.659912,2204.659912,3709190000
482,2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,2198.810059,5538400000
483,2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5067470000
484,2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,2191.949951,3782370000
485,2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3898530000
486,2016-12-06,2207.26001,2212.780029,2202.209961,2212.22998,2212.22998,3857290000
487,2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4504070000
488,2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4203270000
489,2016-12-09,2249.72998,2259.800049,2249.22998,2259.530029,2259.530029,3886460000
490,2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,2256.959961,4038850000
491,2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,2271.719971,3875630000
492,2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,2253.280029,4409670000
493,2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,2262.030029,4173360000
494,2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,2258.070068,5928980000
495,2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,2262.530029,3252840000
496,2016-12-20,2266.5,2272.560059,2266.139893,2270.76001,2270.76001,3306250000
497,2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2265.179932,2854880000
498,2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2880670000
499,2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2263.790039,2021230000
500,2016-12-27,2266.22998,2273.820068,2266.149902,2268.879883,2268.879883,1989730000
501,2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2402750000
502,2016-12-29,2249.5,2254.51001,2244.560059,2249.26001,2249.26001,2338700000
503,2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2238.830078,2671550000
504,2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3773010000
505,2017-01-04,2261.600098,2272.820068,2261.600098,2270.75,2270.75,3768890000
506,2017-01-05,2268.179932,2271.5,2260.449951,2269.0,2269.0,3785080000
507,2017-01-06,2271.139893,2282.100098,2264.060059,2276.97998,2276.97998,3342080000
508,2017-01-09,2273.590088,2275.48999,2268.899902,2268.899902,2268.899902,3219730000
509,2017-01-10,2269.719971,2279.27002,2265.27002,2268.899902,2268.899902,3640560000
510,2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3625080000
511,2017-01-12,2271.139893,2271.780029,2254.25,2270.439941,2270.439941,3466220000
512,2017-01-13,2272.73999,2278.679932,2271.51001,2274.639893,2274.639893,3090680000
513,2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3586950000
514,2017-01-18,2269.139893,2272.01001,2263.350098,2271.889893,2271.889893,3317670000
515,2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3168390000
516,2017-01-20,2269.959961,2276.959961,2265.01001,2271.310059,2271.310059,3536850000
517,2017-01-23,2267.780029,2271.780029,2257.02002,2265.199951,2265.199951,3155240000
518,2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3816950000
519,2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3849340000
520,2017-01-26,2298.629883,2300.98999,2294.080078,2296.679932,2296.679932,3611510000
521,2017-01-27,2299.02002,2299.02002,2291.620117,2294.689941,2294.689941,3137420000
522,2017-01-30,2286.01001,2286.01001,2268.040039,2280.899902,2280.899902,3595040000
523,2017-01-31,2274.02002,2279.090088,2267.209961,2278.870117,2278.870117,4089730000
524,2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3919190000
525,2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3809760000
526,2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,2297.419922,3605970000
527,2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3112390000
528,2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3452460000
529,2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3611950000
530,2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3681600000
531,2017-02-10,2312.27002,2319.22998,2311.100098,2316.100098,2316.100098,3496600000
532,2017-02-13,2321.719971,2331.580078,2321.419922,2328.25,2328.25,3352370000
533,2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3528040000
534,2017-02-15,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3785870000
535,2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3675900000
536,2017-02-17,2343.01001,2351.159912,2339.580078,2351.159912,2351.159912,3516830000
537,2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3587520000
538,2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3473170000
539,2017-02-23,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4021770000
540,2017-02-24,2355.72998,2367.340088,2352.870117,2367.340088,2367.340088,3832410000
541,2017-02-27,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3584680000
542,2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4212460000
543,2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4347630000
544,2017-03-02,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3824030000
545,2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3556670000
546,2017-03-06,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3251800000
547,2017-03-07,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3526300000
548,2017-03-08,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3814080000
549,2017-03-09,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3718450000
550,2017-03-10,2372.52002,2376.860107,2363.040039,2372.600098,2372.600098,3434400000
551,2017-03-13,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3166650000
552,2017-03-14,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3173760000
553,2017-03-15,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3909490000
554,2017-03-16,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3368880000
555,2017-03-17,2383.709961,2385.709961,2377.639893,2378.25,2378.25,5179820000
556,2017-03-20,2378.23999,2379.550049,2369.659912,2373.469971,2373.469971,3061560000
557,2017-03-21,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4278890000
558,2017-03-22,2343.0,2351.810059,2336.449951,2348.449951,2348.449951,3575160000
559,2017-03-23,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3262400000
560,2017-03-24,2350.419922,2356.219971,2335.73999,2343.97998,2343.97998,2978530000
561,2017-03-27,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3242300000
562,2017-03-28,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3369120000
563,2017-03-29,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3107670000
564,2017-03-30,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3159680000
565,2017-03-31,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3356740000
566,2017-04-03,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3418730000
567,2017-04-04,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3208340000
568,2017-04-05,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3780650000
569,2017-04-06,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3203250000
570,2017-04-07,2356.590088,2363.76001,2350.73999,2355.540039,2355.540039,3054700000
571,2017-04-10,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2792570000
572,2017-04-11,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3120900000
573,2017-04-12,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3201300000
574,2017-04-13,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3146380000
575,2017-04-17,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2826890000
576,2017-04-18,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3272210000
577,2017-04-19,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3521160000
578,2017-04-20,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3648990000
579,2017-04-21,2354.73999,2356.179932,2344.51001,2348.689941,2348.689941,3524160000
580,2017-04-24,2370.330078,2376.97998,2369.189941,2374.149902,2374.149902,3711170000
581,2017-04-25,2381.51001,2392.47998,2381.149902,2388.610107,2388.610107,4005820000
582,2017-04-26,2388.97998,2398.159912,2386.780029,2387.449951,2387.449951,4111350000
583,2017-04-27,2389.699951,2392.100098,2382.679932,2388.77002,2388.77002,4099940000
584,2017-04-28,2393.679932,2393.679932,2382.360107,2384.199951,2384.199951,3721350000
585,2017-05-01,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3201500000
586,2017-05-02,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3861360000
587,2017-05-03,2386.5,2389.820068,2379.75,2388.129883,2388.129883,3896760000
588,2017-05-04,2389.790039,2391.429932,2380.350098,2389.52002,2389.52002,4367860000
589,2017-05-05,2392.370117,2399.290039,2389.379883,2399.290039,2399.290039,3543240000
590,2017-05-08,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429990000
591,2017-05-09,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3657840000
592,2017-05-10,2396.790039,2399.73999,2392.790039,2399.629883,2399.629883,3649370000
593,2017-05-11,2394.840088,2395.719971,2381.73999,2394.439941,2394.439941,3727710000
594,2017-05-12,2392.439941,2392.439941,2387.189941,2390.899902,2390.899902,3304620000
595,2017-05-15,2393.97998,2404.050049,2393.939941,2402.320068,2402.320068,3490080000
596,2017-05-16,2404.550049,2405.77002,2396.050049,2400.669922,2400.669922,3421810000
597,2017-05-17,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4164760000
598,2017-05-18,2354.689941,2375.73999,2352.719971,2365.719971,2365.719971,4319440000
599,2017-05-19,2371.370117,2389.060059,2370.429932,2381.72998,2381.72998,3831700000
600,2017-05-22,2387.209961,2395.459961,2386.919922,2394.02002,2394.02002,3176580000
601,2017-05-23,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3216560000
602,2017-05-24,2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389240000
603,2017-05-25,2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3538210000
604,2017-05-26,2414.5,2416.679932,2412.199951,2415.820068,2415.820068,2806930000
605,2017-05-30,2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3205860000
606,2017-05-31,2415.629883,2415.98999,2403.590088,2411.800049,2411.800049,4518040000
607,2017-06-01,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3860620000
608,2017-06-02,2431.280029,2440.22998,2427.709961,2439.070068,2439.070068,3465500000
609,2017-06-05,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2916720000
610,2017-06-06,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3376750000
611,2017-06-07,2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3576220000
612,2017-06-08,2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3735980000
613,2017-06-09,2436.389893,2446.199951,2415.699951,2431.77002,2431.77002,4029860000
614,2017-06-12,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4031840000
615,2017-06-13,2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3278240000
616,2017-06-14,2443.75,2443.75,2428.340088,2437.919922,2437.919922,3558640000
617,2017-06-15,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3371980000
618,2017-06-16,2431.23999,2433.149902,2422.879883,2433.149902,2433.149902,5299380000
619,2017-06-19,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3271480000
620,2017-06-20,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3422700000
621,2017-06-21,2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3599190000
622,2017-06-22,2437.399902,2441.620117,2433.27002,2434.5,2434.5,3477250000
623,2017-06-23,2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5282460000
624,2017-06-26,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3243660000
625,2017-06-27,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3564770000
626,2017-06-28,2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3479980000
627,2017-06-29,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3869560000
628,2017-06-30,2429.199951,2432.709961,2421.649902,2423.409912,2423.409912,3366030000
629,2017-07-03,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1901480000
630,2017-07-05,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3368150000
631,2017-07-06,2423.439941,2424.280029,2407.699951,2409.75,2409.75,3368710000
632,2017-07-07,2413.52002,2426.919922,2413.52002,2425.179932,2425.179932,2929390000
633,2017-07-10,2424.51001,2432.0,2422.27002,2427.429932,2427.429932,3009880000
634,2017-07-11,2427.350098,2429.300049,2412.790039,2425.530029,2425.530029,3108800000
635,2017-07-12,2435.75,2445.76001,2435.75,2443.25,2443.25,3176900000
636,2017-07-13,2444.98999,2449.320068,2441.689941,2447.830078,2447.830078,3068510000
